序号,月报期数,产品分类（月报）,日期,召回数量,产品名称,标题,召回原因,危害源,危害情况,区域,链接,,,,,,,
,12,其他,2020/12/14,28000,一次性防护口罩,【广西】广西合浦县德科日化有限公司召回部分防护口罩,过滤效率（盐性介质）低于国家相关标准要求，对消费者呼吸安全起不到应有的保护作用，存在安全隐患。,过滤效率,安全隐患,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201217_95061.html,,,,,,,
,12,儿童用品,2020/12/14,4266,磁力球,【浙江】浙江省19家生产企业主动召回6169件缺陷消费品,产品“可预见的合理滥用”、“小零件”、“小球”、“磁体和磁性部件”、“用于包装或玩具中的塑料袋或塑料薄膜”等项目不符合安全要求。“可预见的合理滥用”、“小零件”和“小球”不符合安全要求，存在儿童误食吞咽的风险“磁体和磁性部件” 不符合安全要求，误食后巴克球在体内吸附黏连，会导致肠穿孔等伤害“用于包装或玩具中的塑料袋或塑料薄膜” 不符合安全要求，儿童若将塑料袋或塑料薄膜罩住脸部，会造成窒息危险。,可预见的合理滥用、小零件、磁体和磁性部件、用于包装或玩具中的塑料袋或塑料薄膜,窒息、误吞食,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201218_95087.html,,,,,,,
,12,儿童用品,2020/12/14,1650,课桌椅,【浙江】浙江省19家生产企业主动召回6169件缺陷消费品,产品“无遮盖孔洞”、“金属管件端部”等项目不符合安全要求。课桌椅表面存在5-25mm大小无遮盖的孔洞，可能导致学生手指被卡或割伤的风险产品裸露在外的金属管件端部未封口，可能导致学生被刮伤或割伤。 ,无遮盖孔洞、金属管件端部,刮伤,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201218_95087.html,,,,,,,
,12,儿童用品,2020/12/14,245,儿童室内滑梯,【浙江】浙江省19家生产企业主动召回6169件缺陷消费品,产品“头部和颈部挤夹”、“标识和使用说明”、“手指挤夹”、“滑梯的稳定性”等项目不符合安全要求。“头部和颈部挤夹”不符合安全要求，幼儿玩耍时易造成身体绞扼、脖颈卡夹的危险“标识和使用说明”未标明承载力，产品一旦超过最大承受力可能会发生坍塌，造成伤害“手指挤夹”不符合安全要求，幼儿玩耍时易导致手指被夹“滑梯的稳定性”不符合安全要求，幼儿玩耍时产品可能会倾倒而造成伤害。 ,头部和颈部挤夹、标识和使用说明、手指挤夹、滑梯的稳定性,受伤,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201218_95087.html,,,,,,,
,12,日用杂品,2020/12/14,8,按摩器,【浙江】浙江省19家生产企业主动召回6169件缺陷消费品,产品“器具外壳的形状或装饰”项目不符合安全要求。产品的外壳形状或装饰近似玩具，儿童可能会将其当成玩具，玩耍时易造成触电等伤害。 ,器具外壳的形状或装饰,触电,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201218_95087.html,,,,,,,
,12,儿童用品,2020/12/14,216,儿童玩具,【北京】北京木马智慧教育科技股份有限公司主动召回部分小兔乖乖木制玩具,因制造过程中绳扣固定端粘合不紧，导致该产品上用绳串起的小球在用力拉拽的情况下可能会脱落。如果该小球被儿童吞食，可能会导致窒息。,绳扣固定端粘合不紧,窒息,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201218_95088.html,,,,,,,
,12,儿童用品,2020/12/21,280,儿童服装,【安徽】马鞍山市子豪服饰有限公司召回部分秋季学生西裤,在马鞍山市纤维检验所校服产品检验时发现面料PH值超标，可能会对学生健康安全产生危害。,面料PH值超标,危害健康,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201221_95095.html,,,,,,,
,12,儿童用品,2020/12/21,45,儿童服装,【安徽】安徽高梵电子商务有限公司召回部分童装卫衣,由于面料所使用的固色剂品质不稳定，贴身穿着时衣服通过汗液与皮肤摩擦，易出现褪色现象，儿童皮肤较为娇嫩，脱落的染料分子通过皮肤被人体吸收，可能会出现皮肤过敏等危害健康的隐患。,固色剂品质不稳定,过敏,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201221_95096.html,,,,,,,
,12,其他,2020/12/21,120,密胺碗,【安徽】安徽荔美密胺制品有限公司召回部分密胺碗,由于产品打磨工艺不当，导致碗口边缘呈锐角，存在划伤使用者手和嘴唇的风险隐患。,尖端或突出,划伤,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201221_95097.html,,,,,,,
,12,其他,2020/12/21,2000,一次性塑料杯,【安徽】利辛县祥祥塑料制品厂召回一次性塑料杯,负重前后高度变化过大，在杯子承装液体时易倾倒洒落，尤其是装热水等高温液体时易造成人身安全伤害。,负重性能,安全伤害,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201221_95098.html,,,,,,,
,12,其他,2020/12/21,7000,电线电缆,【安徽】安徽中宇电线电缆有限公司召回聚氯乙烯绝缘无护套电线电缆,产品标签标识同时标注GB/T5023.3-2008、JB/T8734.2-2012两个产品执行标准，容易误导消费者使用，对消费者的人身财产安全存在隐患。,标签标识,安全隐患,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201221_95099.html,,,,,,,
,12,交通用具,2020/12/21,5,电动自行车,【安徽】颍上爱祥车业有限公司召回部分电动自行车,反射器光学性能和后灯照明亮度值不符合标准要求，夜间骑行时车辆不易于被识别，存在夜间行驶安全隐患短路保护不合格，可能会诱发火灾，存在极大安全隐患。 ,光学性能和后灯照明亮度值、短路保护,火灾,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201221_95100.html,,,,,,,
,12,其他,2020/12/21,856,长柄勺子,【安徽】安徽家得利酒店用品有限公司召回（部分）长柄勺子,勺子柄边部分边口在生产过程中未研磨到位，消费者使用和清洗时易造成口腔、手部划伤，可能对消费者身体健康造成安全隐患。,尖端或突出,划伤,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201221_95101.html,,,,,,,
,12,儿童用品,2020/12/21,120,儿童服装,【安徽】芜湖雅慧服饰有限公司召回部分童装,连帽绳带过长，不符合相关标准要求，绳带过长易被外物缠绕、卡住，有造成儿童窒息的隐患。,绳带,勒伤,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201221_95102.html,,,,,,,
,12,家具及建筑装饰装修材料,2020/12/21,80,钢化玻璃,【安徽】淮南平波制镜有限责任公司召回（部分）平面钢化玻璃,经过检验碎片实验数量不符合国家相关标准要求，对消费者使用安全性可能存在隐患。,碎片实验数量,安全隐患,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201221_95103.html,,,,,,,
,12,其他,2020/12/23,559,摩托车,本田技研工业（中国）投资有限公司召回部分进口CRF1000/1100 Africa Twin摩托车,燃油箱在焊接加工过程中产生的杂质会残留在燃油箱内部，可能会使燃油泵滤清器堵塞，造成发动机运转不良，极端情况下车辆可能在行驶时熄火，存在安全隐患。 ,杂质残留,安全隐患,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201222_95107.html,,,,,,,
,12,其他,2020/12/23,10057,摩托车,川崎摩托（上海）有限公司召回部分进口EX400G和ER400D型摩托车,由于部分批次的发动机凸轮轴链条张紧器遗漏了热处理工艺，导致张紧器硬度不足。长期使用后可能造成凸轮轴链条张紧器损坏，发动机气门正时可能由于凸轮轴驱动时的偏移而随之偏移，运行噪音变大，最严重的情况下会导致车辆行驶中发动机熄火，可能造成车辆失控，存在安全隐患。,热处理工艺,安全隐患,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201222_95106.html,,,,,,,
,12,纺织品及服装鞋帽,2020/12/24,6600,老年无痕袜,【山西】山西华邦袜业有限责任公司召回老年无痕袜,由于工人在染色过程中洗涤程序错误没有清洗彻底，产品pH值超标不符合FZ/T73001-2016和GB18401-2010标准要求，可能会刺激人体皮肤，导致病菌侵入，危及人身健康。,pH值超标,人身健康,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201224_95222.html,,,,,,,
,12,日用杂品,2020/12/24,17,电度表,【山西】山西捷瑞尔仪表有限公司召回（部分）三相四线电子式预付费电度表,在生产过程中由于个别员工执行标准不严、焊接技术不扎实、质检把关不严，导致交流电压、脉冲电压不符合标准要求，可能存在漏电情况，危及人身和财产安全。,交流电压、脉冲电压,人身健康,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201224_95227.html,,,,,,,
,12,家具及建筑装饰装修材料,2020/12/24,240,LED隔爆灯,【山西】阳泉八方电气有限公司召回 （部分）LED隔爆灯,因原材料进厂把关不严，抗冲击试验不符合标准要求，防爆功能失效，可能会引发火灾或爆炸，危及人身和财产安全。,防爆功能,人身安全,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201224_95228.html,,,,,,,
,12,其他,2020/12/24,5374,PE管材,【山西】山西夏县舜都水利器材有限公司召回（部分）PE管材,灰分不符合GB/T 13663.2-2018标准要求，可能会导致产品抗老化性能降低，使用寿命下降，危及人身健康和财产安全。,灰分,人身健康,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201224_95230.html,,,,,,,
,12,其他,2020/12/24,350,PE管材,【山西】山西金贵塑料制造有限公司召回（部分）PE管材,灰分和静液压强度不符合GB/T 13663.2-2018标准要求，可能会导致产品抗老化性能降低，使用寿命下降，易出现渗漏爆管等现象。,灰分和静液压强度,渗漏爆管,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201224_95237.html,,,,,,,
,12,家用电器及电器附件,2020/12/24,18,家用燃气灶,【山西】山西三益科技有限公司召回（部分）家用燃气灶,燃气导管项目不符合GB16410-2007标准要求，可能导致燃气管脱落漏气，引发火灾或爆炸，危及人身和财产安全。,燃气导管,人身健康,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201224_95240.html,,,,,,,
,12,其他,2020/12/24,120,密胺餐具,【山西】洪洞县裕升密胺制品有限公司召回（部分）密胺餐具,三聚氰胺单体迁移量（4%乙酸）不符合GB4806.6-2016标准要求，产品中三聚氰胺的部分残留，可能对人体产生危害。,三聚氰胺单体迁移量,人身健康,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201224_95241.html,,,,,,,
,12,其他,2020/12/25,9,潜水泵,【安徽】巢湖和州机电泵业公司召回部分潜水泵,经自检发现产品热防护装置不合格，可能存在消费者使用时因触及高温部件造成烫伤的安全隐患。,热防护装置,安全隐患,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201228_95271.html,,,,,,,
,12,其他,2020/12/25,12,潜水泵,【安徽】和县和州强力水泵厂召回部分潜水泵,经自检发现产品存在上泵头密封圈强度不够，可能存在使用过程中因漏水导致消费者意外触电的安全隐患。,上泵头密封圈强度,触电,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201228_95272.html,,,,,,,
,12,其他,2020/12/25,200,玻璃水杯,【安徽】安徽美宜天玻璃制品有限公司召回玻璃水杯,该批玻璃杯杯盖金属外壳与塑料内胆使用胶水粘合，长时间使用可能会导致胶水粘性下降，从而导致内外壳分离，拧盖时可能会割伤消费者。,胶水,人身安全,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201228_95273.html,,,,,,,
,12,其他,2020/12/25,700,大航空杯,【安徽】安徽清源包装制品有限公司召回部分大航空杯,由于产品负重性能项目不符合相关标准要求，塑料杯材质较软，难以拿捏，在使用过程中会严重变形，如果盛装热水，可能会造成烫伤，存在安全隐患。,负重性能,安全隐患,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201228_95274.html,,,,,,,
,12,纺织品及服装鞋帽,2020/12/25,500,冲锋衣,【安徽】宿州盈德服装有限公司召回部分男中长款三合一冲锋衣,由于产品表面抗湿性不符合GB/T 32614-2016标准要求，对产品使用者安全达不到应有的防护作用，存在安全隐患。,抗湿性,安全隐患,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201228_95293.html,,,,,,,
,12,日用杂品,2020/12/28,20,旅行箱,【江西】新干县鸿保罗箱包有限公司召回部分格子纹20英寸旅行箱,由于产品在负重状态下使用时，提把可能出现断裂，存在对人身安全造成伤害的隐患。,断裂,安全隐患,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201229_95316.html,,,,,,,
,12,其他,2020/12/28,500,断路器,【北京】北京联创广汇电气制造有限公司主动召回LCM-63 C20 AC230/400V 1P 小型断路器,由于在制造过程中采用了不合格的元器件，导致脱扣特性与运行短路能力（Ics)试验项目不符合GB/T 10963.1-2005标准要求，无法起到正常保护的作用，存在漏电、起火的风险，可能会危及人身及财产安全。,不合格的元器件,漏电、起火,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201229_95334.html,,,,,,,
,12,其他,2020/12/28,9,商用开水器,【北京】北京国铁科林科技股份有限公司主动召回GL-RO400BJ6型商用开水器,因设计原因，导致机器的稳定性和机械危险项目不符合GB 4706.1-2005标准要求。当器具以10°角倾斜时，器具翻倒，存在烫伤消费者的风险。,产品设计,烫伤,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201229_95336.html,,,,,,,
,12,纺织品及服装鞋帽,2020/12/29,11496,吸水杯垫,【上海】似鸟（中国）投资有限公司召回硅藻土吸水杯垫,杯垫受到磨损或损坏时，内部的石棉粉末可能飞散到空气中并吸入体内。石棉粉末吸入人体后有可能会对人体健康造成伤害。,石棉,损害健康,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201229_95345.html,,,,,,,
,12,纺织品及服装鞋帽,2020/12/29,"11,185",硅藻土浴室垫,【上海】似鸟（中国）投资有限公司召回硅藻土浴室垫,浴室垫受到磨损或损坏时，内部的石棉粉末可能飞散到空气中并吸入体内。石棉粉末吸入人体后有可能会对人体健康造成伤害。,石棉,损害健康,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201229_95347.html,,,,,,,
,12,纺织品及服装鞋帽,2020/12/31,6600,无痕袜,【山西】山西华邦袜业有限责任公司召回老年无痕袜（松口王）,由于工人在染色过程中洗涤程序错误没有清洗彻底，产品pH值超标不符合FZ/T73001-2016、GB18401-2010标准要求，可能会刺激人体皮肤，导致病菌侵入，危及人身健康。,pH值超标,损害健康,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201224_95222.html,,,,,,,
,12,日用杂品,2020/12/31,17,电度表,【山西】山西捷瑞尔仪表有限公司召回（部分）三相四线电子式预付费电度表,DTSY1797型/3×30（100）A]三相四线电子式预付费电度表在生产过程中由于个别员工执行标准不严、焊接技术不扎实、质检把关不严，导致交流电压、脉冲电压不符合标准要求，可能存在漏电情况，危及人身和财产安全。,执行标准不严、焊接技术不扎实、质检把关不严,漏电,,http://dpac.samr.gov.cn/xfpzh/xfpgnzh/202012/t20201224_95227.html,,,,,,,
