标题,投诉对象,投诉要求,投诉内容,投诉时间,投诉链接,投诉进度
中国移动预存话费送手机,中国移动10086,解除合约,2020年10月17日在武汉市司门口被一个送口罩的拦下，送了2个口罩我，然后说店铺做活动，抽奖免费送手机平板之类的，我抽到一个手机，说预充值5100话费到一个软件里，就可以得到一部手机，5100元话费以积分形式充到一个TESCO软件里，下载这个软件，每个月只能充50元话费，积分有效期2年，当时说是没有时间限制的，而且话费...,2021/7/3,https://tousu.sina.com.cn/complaint/view/17353870727/,已回复
美团平台不合理扣款，三个订单个扣50，一天扣了150,美团网客服小美,"改善服务,作出处罚,退款",一、7月8日15点左右，接了一个订单，订单内容是口罩，由于路上堵车，导致送达时间延迟，已与顾客电话沟通，告知顾客要晚点送达，顾客同意了，于是我点了提前送达，7月9凌晨两点零九分扣了我50元 二、7月9日19点左右，接了一个订单，订单内容是饭菜，由于路上堵车严重，赌得水泄不通，堵车时间将近一个小时左右，刚接单两...,2021/7/9,https://tousu.sina.com.cn/complaint/view/17353961132/,已完成
嘀嗒司机危险驾驶还全程脏讲话,嘀嗒出行,"退款,改善服务,解释道歉,赔偿,处罚,恢复账号,恢复优惠券",1.我预定了7.28日早上8:：20出发的订单，司机8：50分才到，这是严重迟到！期间我想取消订单，但是嘀嗒出行默认司机已出发就无理要求我支支付6元违规费并扣除我的信用分，无奈我只能一直等！ 2.司机未佩戴口罩！ 3.司机全程危险驾驶，用微信跟别人微信通话！好几次差点撞到车和人，一直紧急刹车！还一直脏话连篇骂别的司...,2021/7/28,https://tousu.sina.com.cn/complaint/view/17354214944/,已回复
高德地图偏向服务商 多次联系客服投诉 一直无果,高德地图客户服务团队,"退款,道歉,作出处罚,改善服务",本人在6.29号凌晨时在高德地图上叫到一辆车（服务商是 江南出行）司机存在乱收取费用、带乘客绕圈、没有按照标准佩戴口罩，要求客户在线下交易。 1.在接乘客时没有佩戴好口罩，然后在行驶中收取乘客停车费用，（本人先到达的地方，所以这一点是不认可的费用）以及高速费用（本地车只要持豫A牌照高速是免费的）所以这一点...,2021/7/1,https://tousu.sina.com.cn/complaint/view/17353846652/,已完成
滴滴拼友把座椅调得严重影响后排乘客，无法沟通全程不戴口罩,滴滴出行客服,"退款,改善服务,处罚",2021年7月1日早上06:09分发起的拼车，上车后发现前排拼友把座椅调的非常往后，严重影响坐在后排的我，一直忍耐没有说什么，但她还继续往后调整，我说：您能往前去一点吗我腿都伸不开了，她语气非常不好说：你不会坐在旁边吗，并以她做了手术肚子不能窝着为由接着往后调，下车的时候都非常的不方便。并且这个拼友在疫情防...,2021/7/1,https://tousu.sina.com.cn/complaint/view/17353842434/,已完成
中国电信,中国电信客服,赔偿解释,2020年6月21日，我和朋友晚上逛郫都区夜市，遇上了一个手机店工作人员送口罩发传单，说店里正在做活动，电信老用户免费送手机，很吸引人。刚好有换手机打算，于是进店了解。一工作人员问了我个人电信手机使用情况，当了解我电信号已经使用八年后说我完全符合条件可以免费得到一个手机，但是拿手机途中工作人员又说这是联...,2021/9/13,https://tousu.sina.com.cn/complaint/view/17354917177/,已回复
广州市联通5G智慧生活馆以抽中智能手机为由诱导网贷消费,中国联通客服,全额退款,"2021.9.3我走在白云区人和地铁站 b 口出来的路上,一个男生给我发了传单,我接了,他又给我发了个口罩,我又接了,后面他要我扫码,看他是学生,就扫了,然后他说可以抽奖,我一抽,抽中了一个手机,他表示非常惊讶,很激动要带我去他们门店,进入门店后有店员迎上来,店员就给我手机和我讲,这个是和一个4800的电话费绑定的,就是拿了这...",2021/9/4,https://tousu.sina.com.cn/complaint/view/17354787506/,已回复
诱骗下载on time互联app充值消费,中国移动10086,退货退款,本人2021年6月20日去买菜路上经过广州市天河区宇业通讯设备经营店时，被店员以赠送一次性口罩及小礼物诱骗至店内说帮他打个服务评分即可，到店后问我手机使用什么网，我说使用中国移动。然后他便说中国移动目前搞老客户活动，只要老客户芝麻信用良好，承诺继续使用移动号码24个月以上以及预存5999元话费到使用完结为止，...,2021/8/14,https://tousu.sina.com.cn/complaint/view/17354445507/,已回复
淘特放纵平台假货,阿里客服,"退款,赔偿,道歉,作出处罚,假货3倍赔偿",6月份在淘特买了200个一次性独立包装口罩，图片显示三有正规产品！后面发货发了三无产品过来，空白独立包装！找商家客服没人搭理，申请退货，一只不理要等系统自动确认，快递员上门后我确定不寄回先，找淘特客服问假货怎么处理，结果淘特客服一直只强调让我退回，没有其他任何动作！我强调要投诉商家，至今看不到任何行...,2021/9/2,https://tousu.sina.com.cn/complaint/view/17354752604/,处理中
广州天河区体育中心附近的天河网点隐瞒事实，欺骗消费者,中国移动10086,"退货退款,快速处理,解除合约",2020年11月19号，我在广州天河区位于体育西路的天河网点店门面经过，他们的销售人员在街上派送口罩，蓝牙耳机和充电宝活动，经过他们一番推销，说手机号绑定一个协议，2年内充值5950元人民币，就可以赠送一步华为畅享p20手机，一个充电宝，一个蓝牙耳机，我是移动的老客户了，认为自己的手机号也是一直使用，就在他们诱...,2021/9/5,https://tousu.sina.com.cn/complaint/view/17354802061/,已回复
有宝佳网购骗局、广州市天河区5G智慧生活馆以运营商授权套路欺诈顾客,中国联通客服,"退款,退货",2021年8月14日上午十点钟，我出地铁站去打疫苗，出于好心接下口罩并帮忙投票，派单员声称帮忙凑下业绩，随后便扫码后抽奖。后自动显示中了华为平板电脑，于是派单员带到岗顶附近5G智慧生活馆。让店里的业务员蒋石龙过来，说是也可以兑换。出于声称为华为授权，误认其为正规华为店，于是让其查看支付宝，花呗，芝麻信用等...,2021/8/15,https://tousu.sina.com.cn/complaint/view/17354453913/,已完成
未经同意私自放快递柜；态度恶劣，故意刁难,中国邮政官微,"赔偿,道歉,作出处罚,改善服务,解释",2021.7.6和7.8日分别从京东购买口罩2包，邮政快递投递前未曾联系收货人，未经同意私自将快递放到蜂巢快递柜，期间投诉到京东，投诉到邮政客服，都没有处理结果，投诉两次仍未解决。此前网购其他商品，快递员将商品送到快递柜的时候，曾经电话联系要求送货上门，并且当面跟快递员沟通，明确拒绝放到快递柜。7月17日，快递...,2021/7/20,https://tousu.sina.com.cn/complaint/view/17354105620/,已完成
疑是假冒夏普售后服务及价格欺诈,夏普互连网电视,"退款,开发票",2021年8月7日，本人在百度搜索“夏普空调官方售后维修”后，于8:53拨打了第一个搜索结果中的400客服电话，大约40分钟后维修师傅上门服务。10分钟左右完成空调Sharp KFR-36W (AU-36MY)的修理，收取费用共计950元（结算单见附图），未开具正规发票。当时我就提出异议，但维修师傅坚称是官方统一价，我就先支付给他了。 但是...,2021/8/11,https://tousu.sina.com.cn/complaint/view/17354404324/,已回复
滴滴平台客服应付敷衍不解决实际问题,滴滴专车,"赔偿,处罚",9月1号早上在滴滴快车打到这个刘姓司机9点40分左右，在规定5分钟内时间上车，上车后司机没有佩戴口罩，在主干道故意压低车速20-30迈行驶，我提出麻烦快一点上班要迟到，一共2公里的路程，司机这时态度巨差说我就这个速度，爱做不做！我说市内没有20迈开车的道，你可以稍微快点，语气很正常，但是司机非常愤怒的说要赶时...,2021/9/7,https://tousu.sina.com.cn/complaint/view/17354832991/,已回复
司机多平台接人，及其他违规行为。严重影响乘客出行。客服不作为,嘀嗒出行,"退款,赔偿",2021年8月22日，本人使用嘀嗒顺风车业务，平台显示还有一人拼车。16点先接我坐车，接我后去接了另一人。此时我以为可以出发去杭州了。司机并没有开始导航，而去其他地方接了其他人。此时已经绕路并且耽误了很长时间。此时车上加上我共有4人，我问了第三个上来的乘客他是哪个平台下的单，他是哈罗出行的。这时才明白司机...,2021/8/22,https://tousu.sina.com.cn/complaint/view/17354575078/,已回复
滴滴平台客服应付敷衍不解决实际问题,滴滴专车,"赔偿,处罚",9月1号早上在滴滴快车打到这个刘姓司机9点40分左右，在规定5分钟内时间上车，上车后司机没有佩戴口罩，在主干道故意压低车速20-30迈行驶，我提出麻烦快一点上班要迟到，一共2公里的路程，司机这时态度巨差说我就这个速度，爱做不做！我说市内没有20迈开车的道，你可以稍微快点，语气很正常，但是司机非常愤怒的说要赶时...,2021/9/7,https://tousu.sina.com.cn/complaint/view/17354832991/,已回复
广州市天河区车陂嘉佳通讯设备经营店,中国移动10086,"快速处理,赔偿解释,解除合约,道歉",2021年9月3日晚上，我在东圃地铁口附近被地铁口附近拿了工作人员派发的口罩，最后他叫我点击抽奖活动，随后我抽中了荣耀7智能平板领取名额，随后我听从工作人员的指导，就到了他们附近的门店办理领取手续，因为一开始不太懂流程，就一直跟随店里的工作人员操作，他们问我芝麻信用分、花呗、借呗等各种问题，随后他们跟我...,2021/9/4,https://tousu.sina.com.cn/complaint/view/17354781850/,已回复
快递包装完好无损，里面少东西了,申通快递官微,赔偿解释,6月27号预约上门取件，我把两件衣服一个口罩放在箱子里，然后递给快递员，当时衣服没有装袋子，我还跑车上去拿袋子，快递员还叫我别装了，他得赶紧拿走回去再打包。温州发往上海的件，后续客人收到物品里面只有一件衣服，快递外包装完整，随后我联系了这边申通取件的快递小哥，他就一再推脱，说第二天到我们这边处理赔款...,2021/7/9,https://tousu.sina.com.cn/complaint/view/17353951678/,已完成
