序号,事件标题,日期,链接,数据来源,投诉对象,投诉要求,投诉内容,投诉进度
4605,筋斗小云云电动车不退押金,2021-10-11,https://tousu.sina.com.cn/complaint/view/17355359369/,投诉,筋斗云出行,退款,骑行缴纳押金，结果车因为没电故障，没骑了，押金还不能退，显示15天，这都一个月了。一点消息和回复都没有。,已回复
4606,在京东购买的电动车出现质量问题,2021-09-28,https://tousu.sina.com.cn/complaint/view/17355173889/,投诉,京东客服,"退款,赔偿",在京东购买的电动车未使用的情况下出现刹车线崩开，脚踏板断裂，踏板发出嘎嘎的相声，刹车破损等问题，物流未经过我当面签收私自放到楼下 完成签收，现在出现问题我第一时间反馈，商家联合京东不做退货处理，严重违反消费者合法权益，实施将强强买，来回踢皮球。,已完成
4607,要求贷款撤销,2021-09-06,https://tousu.sina.com.cn/complaint/view/17354803675/,投诉,踏实消费,销账,本人大三学生于2021年3月17日，在合肥市瑶海区宝文国际大厦内的一家蜂鸟众包外包公司签订协议成为外卖员寒假工，后被骗贷款一辆电动车。对方称假期结束不想干可以直接退回电动车，对方可以直接把贷款抹平。后期因为去外地上学，给他们经理关了电动车，对方口头答应后却没有作用，踏实消费还是催收还款。,处理中
4608,青桔电单车在停车点无法还车,2021-09-20,https://tousu.sina.com.cn/complaint/view/17355039041/,投诉,青桔单车官方微博,"退款,赔偿",9月20日07：30左右骑行青桔电动车，骑行时间15分钟。到达停车点后一直显示未停稳无法还车，多次拨打智能客服。告知已经锁车，但是小程序上一直显示未还车，一直在计费。,已完成
4609,点滴电动车违规扣费，不提醒还车,2021-10-01,https://tousu.sina.com.cn/complaint/view/17355226590/,投诉,电滴出行,"退款,撤销处罚",本人五点骑车，后忘了还车，但是晚上十点多才出现扣费的情况，其中隔了有三百多分钟的时间没有提示或者自动锁车，而且里程一共就只骑行了2公里多，这样收费十分不合理，我要求退款扣正常的两公里费用。,处理中
4610,惠多省惠多卡app19.9元电动车秒杀,2021-09-30,https://tousu.sina.com.cn/complaint/view/17355212588/,投诉,惠多省津贴卡,退款,打电话没人搭理，访了很多人都是一个模式，都说是一个套路,已完成
4611,芒果电动车不退押金,2021-10-22,https://tousu.sina.com.cn/complaint/view/17355530787/,投诉,芒果电单车,"退款,修改宣传内容",芒果电动车在收取费用的时候，不能只充值一次，而是推出10块钱套餐强制消费，或者充值99押金。本人选择缴纳99押金，并于10月17日提出退还押金。时至今日依然没有退还,已完成
4612,惠多省19.9购买电动车诈。。。骗,2021-10-12,https://tousu.sina.com.cn/complaint/view/17355386106/,投诉,惠多省津贴卡,退款,杭州启筝网络科技有限公司利用网页虚假宣传19.9元购买电动车实施诈。。骗，实际上是欺骗消费者办理惠多省会员。家里老人知道被骗了很难过。看到老年人这样子我真是气得发抖浑身冰冷，你们是不是人你家里没有妈妈吗！,已完成
4613,筋斗小云云电动车不退押金。,2021-10-15,https://tousu.sina.com.cn/complaint/view/17355434778/,投诉,筋斗云出行,退款,3号申请 今天都15号了。还不给退 人工客服也找不到,已回复
4614,小牛电动车M1 中控 报警故障,2021-10-06,https://tousu.sina.com.cn/complaint/view/17355294797/,投诉,小牛电动,维修,中控无拆无维修无进水，仪表盘突然显示故障码99，偶尔显示故障67，仪表盘无时间里程数，只能一档。联系客服和维修门店得知只能换中控处理，但原因不明，且更换中控后还可能会出现类似的问题。个人认为因小牛自身软件升级原因导致老车主的中控故障，该费用不应由车主承担。投诉申请由小牛负责免费更换中控或升级软件，当...,已回复
4615,筋斗小云云电动车不退押金,2021-10-11,https://tousu.sina.com.cn/complaint/view/17355359369/,投诉,筋斗云出行,退款,骑行缴纳押金，结果车因为没电故障，没骑了，押金还不能退，显示15天，这都一个月了。一点消息和回复都没有。,已回复
4616,在京东购买的电动车出现质量问题,2021-09-28,https://tousu.sina.com.cn/complaint/view/17355173889/,投诉,京东客服,"退款,赔偿",在京东购买的电动车未使用的情况下出现刹车线崩开，脚踏板断裂，踏板发出嘎嘎的相声，刹车破损等问题，物流未经过我当面签收私自放到楼下 完成签收，现在出现问题我第一时间反馈，商家联合京东不做退货处理，严重违反消费者合法权益，实施将强强买，来回踢皮球。,已完成
4617,要求贷款撤销,2021-09-06,https://tousu.sina.com.cn/complaint/view/17354803675/,投诉,踏实消费,销账,本人大三学生于2021年3月17日，在合肥市瑶海区宝文国际大厦内的一家蜂鸟众包外包公司签订协议成为外卖员寒假工，后被骗贷款一辆电动车。对方称假期结束不想干可以直接退回电动车，对方可以直接把贷款抹平。后期因为去外地上学，给他们经理关了电动车，对方口头答应后却没有作用，踏实消费还是催收还款。,处理中
4618,青桔电单车在停车点无法还车,2021-09-20,https://tousu.sina.com.cn/complaint/view/17355039041/,投诉,青桔单车官方微博,"退款,赔偿",9月20日07：30左右骑行青桔电动车，骑行时间15分钟。到达停车点后一直显示未停稳无法还车，多次拨打智能客服。告知已经锁车，但是小程序上一直显示未还车，一直在计费。,已完成
4619,点滴电动车违规扣费，不提醒还车,2021-10-01,https://tousu.sina.com.cn/complaint/view/17355226590/,投诉,电滴出行,"退款,撤销处罚",本人五点骑车，后忘了还车，但是晚上十点多才出现扣费的情况，其中隔了有三百多分钟的时间没有提示或者自动锁车，而且里程一共就只骑行了2公里多，这样收费十分不合理，我要求退款扣正常的两公里费用。,处理中
4620,惠多省惠多卡app19.9元电动车秒杀,2021-09-30,https://tousu.sina.com.cn/complaint/view/17355212588/,投诉,惠多省津贴卡,退款,打电话没人搭理，访了很多人都是一个模式，都说是一个套路,已完成
4621,芒果电动车不退押金,2021-10-22,https://tousu.sina.com.cn/complaint/view/17355530787/,投诉,芒果电单车,"退款,修改宣传内容",芒果电动车在收取费用的时候，不能只充值一次，而是推出10块钱套餐强制消费，或者充值99押金。本人选择缴纳99押金，并于10月17日提出退还押金。时至今日依然没有退还,已完成
4622,惠多省19.9购买电动车诈。。。骗,2021-10-12,https://tousu.sina.com.cn/complaint/view/17355386106/,投诉,惠多省津贴卡,退款,杭州启筝网络科技有限公司利用网页虚假宣传19.9元购买电动车实施诈。。骗，实际上是欺骗消费者办理惠多省会员。家里老人知道被骗了很难过。看到老年人这样子我真是气得发抖浑身冰冷，你们是不是人你家里没有妈妈吗！,已完成
4623,筋斗小云云电动车不退押金。,2021-10-15,https://tousu.sina.com.cn/complaint/view/17355434778/,投诉,筋斗云出行,退款,3号申请 今天都15号了。还不给退 人工客服也找不到,已回复
4624,小牛电动车M1 中控 报警故障,2021-10-06,https://tousu.sina.com.cn/complaint/view/17355294797/,投诉,小牛电动,维修,中控无拆无维修无进水，仪表盘突然显示故障码99，偶尔显示故障67，仪表盘无时间里程数，只能一档。联系客服和维修门店得知只能换中控处理，但原因不明，且更换中控后还可能会出现类似的问题。个人认为因小牛自身软件升级原因导致老车主的中控故障，该费用不应由车主承担。投诉申请由小牛负责免费更换中控或升级软件，当...,已回复
4625,筋斗小云云电动车不退押金,2021-10-11,https://tousu.sina.com.cn/complaint/view/17355359369/,投诉,筋斗云出行,退款,骑行缴纳押金，结果车因为没电故障，没骑了，押金还不能退，显示15天，这都一个月了。一点消息和回复都没有。,已回复
4626,在京东购买的电动车出现质量问题,2021-09-28,https://tousu.sina.com.cn/complaint/view/17355173889/,投诉,京东客服,"退款,赔偿",在京东购买的电动车未使用的情况下出现刹车线崩开，脚踏板断裂，踏板发出嘎嘎的相声，刹车破损等问题，物流未经过我当面签收私自放到楼下 完成签收，现在出现问题我第一时间反馈，商家联合京东不做退货处理，严重违反消费者合法权益，实施将强强买，来回踢皮球。,已完成
4627,要求贷款撤销,2021-09-06,https://tousu.sina.com.cn/complaint/view/17354803675/,投诉,踏实消费,销账,本人大三学生于2021年3月17日，在合肥市瑶海区宝文国际大厦内的一家蜂鸟众包外包公司签订协议成为外卖员寒假工，后被骗贷款一辆电动车。对方称假期结束不想干可以直接退回电动车，对方可以直接把贷款抹平。后期因为去外地上学，给他们经理关了电动车，对方口头答应后却没有作用，踏实消费还是催收还款。,处理中
4628,青桔电单车在停车点无法还车,2021-09-20,https://tousu.sina.com.cn/complaint/view/17355039041/,投诉,青桔单车官方微博,"退款,赔偿",9月20日07：30左右骑行青桔电动车，骑行时间15分钟。到达停车点后一直显示未停稳无法还车，多次拨打智能客服。告知已经锁车，但是小程序上一直显示未还车，一直在计费。,已完成
4629,点滴电动车违规扣费，不提醒还车,2021-10-01,https://tousu.sina.com.cn/complaint/view/17355226590/,投诉,电滴出行,"退款,撤销处罚",本人五点骑车，后忘了还车，但是晚上十点多才出现扣费的情况，其中隔了有三百多分钟的时间没有提示或者自动锁车，而且里程一共就只骑行了2公里多，这样收费十分不合理，我要求退款扣正常的两公里费用。,处理中
4630,惠多省惠多卡app19.9元电动车秒杀,2021-09-30,https://tousu.sina.com.cn/complaint/view/17355212588/,投诉,惠多省津贴卡,退款,打电话没人搭理，访了很多人都是一个模式，都说是一个套路,已完成
4631,芒果电动车不退押金,2021-10-22,https://tousu.sina.com.cn/complaint/view/17355530787/,投诉,芒果电单车,"退款,修改宣传内容",芒果电动车在收取费用的时候，不能只充值一次，而是推出10块钱套餐强制消费，或者充值99押金。本人选择缴纳99押金，并于10月17日提出退还押金。时至今日依然没有退还,已完成
4632,惠多省19.9购买电动车诈。。。骗,2021-10-12,https://tousu.sina.com.cn/complaint/view/17355386106/,投诉,惠多省津贴卡,退款,杭州启筝网络科技有限公司利用网页虚假宣传19.9元购买电动车实施诈。。骗，实际上是欺骗消费者办理惠多省会员。家里老人知道被骗了很难过。看到老年人这样子我真是气得发抖浑身冰冷，你们是不是人你家里没有妈妈吗！,已完成
