Column1,日期,事件标题,国家,区域,消费品名称,涉及的消费品数量,伤害事件,事件来源,消费品一级类别,消费品二级类别,链接,伤害类型,严重程度,伤害类别,消费品危害类型,消费品一级危害类型,消费品二级危害类型,消费者年龄,消费者受教育程度,消费者职业,健康状况,消费品问题部件,尺寸,绳索及类似物,不透气,填充物,锐利边缘,部件空隙或开口,尖角,光滑表面,粗糙表面,小零件,昼夜,温度,湿度,海拔,稳定性,腐蚀性,速度,腐蚀物,坎坷,爬坡,下坡,地面摩擦,斜坡,楼梯,灰尘,静电,辐射,警示标识缺失,高温表面,高温液体,高温气体,低温表面,低温液体,低温气体,明火,高低电压,过热,漏电,短路,接触不良,铁芯发热,散热不良,稳定性噪音危害,变动性噪音危害,脉冲性噪音危害,爆炸性气体,爆炸性粉尘,爆炸性喷雾,聚合爆炸,蒸发爆炸,液体混合爆炸,爆炸性化合物,固体爆炸性物质,爆炸性气体_1,旋转部件牵扯,飞行物体撞击,移动部件挤压,机械稳定性,机械强度,弹性组件失控,压力空间失控,热辐射危害,激光辐射,紫外线辐射,X光线辐射,高频电磁辐射,低频电磁辐射,甲醛,乙醛,丙烯醛,其它有毒醛类,蒽类化合物,菲类化合物,芘类化合物,其它有毒芳香稠环类化合物类,N-杂环化合物,S-杂环化合物,O-杂环化合物,其它有毒杂环类化合物,有机氟化物,有机氯化物,有机溴化物,其它有毒有机氯化物,一氧化氮,一氧化碳,氯气,臭氧,氯化氢,硫化氢,其它有毒气体,砷,镉,铬,铜,汞,镍,铅,其它有毒重金属及其化合物,硫酸,盐酸,氢氧化钠,其它有毒酸碱类物,氢氰酸,氰化钾,氰化氢,其它无机氰化物,尘螨,蛔虫卵,绦虫卵,其它寄生虫危害,甲肝病毒,甲型流感病毒,轮状病毒,禽流感病毒,其它原生微生物危害,皮肤癣真菌,着色真菌,孢子丝菌,新生隐球菌,假丝酵母菌,曲霉,毛霉,卡氏肺孢菌,其它真核细胞微生物危害,大肠杆菌,沙门氏菌,副溶血性弧菌,金黄色葡萄球菌,腊样芽孢肝菌,其它原核细胞微生物危害
9109,,拼插块太小，供3岁以下儿童玩耍会导致窒息危险,中国,223.157.100.179(湖南-娄底),儿童玩具,5,拼插块太小，供3岁以下儿童玩耍会导致窒息危险,问卷调查,儿童用品,儿童家具,,"[窒息,挤压伤,过敏反应]",2,人身安全,"[物理危害,化学危害]","[机械危害,无机毒物危害]","[形状和表面性能危害,其他无机毒物危害，无机氰化物危害]",未知,未知,未知,未知,未知,太小,未知,未知,未知,未知,未知,未知,未知,未知,有,未知,空,空,空,空,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,有,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知
9110,,拼插块太小，供3岁以下儿童玩耍会导致窒息危险,中国,218.77.43.205(湖南-长沙),儿童玩具,10,拼插块太小，供3岁以下儿童玩耍会导致窒息危险,问卷调查,儿童用品,儿童家具,,"[窒息,挤压伤,过敏反应]",2,人身安全,"[物理危害,化学危害]","[机械危害,无机毒物危害]","[形状和表面性能危害,其他无机毒物危害，无机氰化物危害]",未知,未知,未知,未知,未知,太小,未知,未知,未知,未知,未知,未知,未知,未知,有,未知,空,空,空,空,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,有,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知
9111,,拼插块太小，供3岁以下儿童玩耍会导致窒息危险,中国,220.202.152.73(湖南-长沙),儿童玩具,10,拼插块太小，供3岁以下儿童玩耍会导致窒息危险,问卷调查,儿童用品,儿童家具,,"[窒息,挤压伤,过敏反应]",2,人身安全,"[物理危害,化学危害]","[机械危害,无机毒物危害]","[形状和表面性能危害,其他无机毒物危害，无机氰化物危害]",未知,未知,未知,未知,未知,太小,未知,未知,未知,未知,未知,未知,未知,未知,有,未知,空,空,空,空,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,有,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知
9112,,拼插块太小，供3岁以下儿童玩耍会导致窒息危险,中国,117.136.84.174(云南-昆明),儿童玩具,10,拼插块太小，供3岁以下儿童玩耍会导致窒息危险,问卷调查,儿童用品,儿童家具,,"[窒息,挤压伤,过敏反应]",2,人身安全,"[物理危害,化学危害]","[机械危害,无机毒物危害]","[形状和表面性能危害,其他无机毒物危害，无机氰化物危害]",未知,未知,未知,未知,未知,太小,未知,未知,未知,未知,未知,未知,未知,未知,有,未知,空,空,空,空,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,有,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知
9113,,拼插块太小，供3岁以下儿童玩耍会导致窒息危险,中国,119.62.124.222(云南-昆明),儿童玩具,10,拼插块太小，供3岁以下儿童玩耍会导致窒息危险,问卷调查,儿童用品,儿童家具,,"[窒息,挤压伤,过敏反应]",2,人身安全,"[物理危害,化学危害]","[机械危害,无机毒物危害]","[形状和表面性能危害,其他无机毒物危害，无机氰化物危害]",未知,未知,未知,未知,未知,太小,未知,未知,未知,未知,未知,未知,未知,未知,有,未知,空,空,空,空,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,有,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知
9114,,拼插块太小，供3岁以下儿童玩耍会导致窒息危险,中国,183.225.39.109(云南-曲靖),儿童玩具,10,拼插块太小，供3岁以下儿童玩耍会导致窒息危险,问卷调查,儿童用品,儿童家具,,"[窒息,挤压伤,过敏反应]",2,人身安全,"[物理危害,化学危害]","[机械危害,无机毒物危害]","[形状和表面性能危害,其他无机毒物危害，无机氰化物危害]",未知,未知,未知,未知,未知,太小,未知,未知,未知,未知,未知,未知,未知,未知,有,未知,空,空,空,空,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,有,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知
9115,,拼插块太小，供3岁以下儿童玩耍会导致窒息危险,中国,117.136.72.226(云南-昆明),儿童玩具,5,拼插块太小，供3岁以下儿童玩耍会导致窒息危险,问卷调查,儿童用品,儿童家具,,"[窒息,挤压伤,过敏反应]",2,人身安全,"[物理危害,化学危害]","[机械危害,无机毒物危害]","[形状和表面性能危害,其他无机毒物危害，无机氰化物危害]",未知,未知,未知,未知,未知,太小,未知,未知,未知,未知,未知,未知,未知,未知,有,未知,空,空,空,空,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,有,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知
9116,,拼插块太小，供3岁以下儿童玩耍会导致窒息危险,中国,223.104.96.67(贵州-贵阳),儿童玩具,10,拼插块太小，供3岁以下儿童玩耍会导致窒息危险,问卷调查,儿童用品,儿童家具,,"[窒息,挤压伤,过敏反应]",2,人身安全,"[物理危害,化学危害]","[机械危害,无机毒物危害]","[形状和表面性能危害,其他无机毒物危害，无机氰化物危害]",未知,未知,未知,未知,未知,太小,未知,未知,未知,未知,未知,未知,未知,未知,有,未知,空,空,空,空,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,有,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知
9117,,拼插块太小，供3岁以下儿童玩耍会导致窒息危险,中国,223.104.97.10(贵州-贵阳),儿童玩具,5,拼插块太小，供3岁以下儿童玩耍会导致窒息危险,问卷调查,儿童用品,儿童家具,,"[窒息,挤压伤,过敏反应]",2,人身安全,"[物理危害,化学危害]","[机械危害,无机毒物危害]","[形状和表面性能危害,其他无机毒物危害，无机氰化物危害]",未知,未知,未知,未知,未知,太小,未知,未知,未知,未知,未知,未知,未知,未知,有,未知,空,空,空,空,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,有,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知
9118,,拼插块太小，供3岁以下儿童玩耍会导致窒息危险,中国,223.104.95.63(贵州-贵阳),儿童玩具,20,拼插块太小，供3岁以下儿童玩耍会导致窒息危险,问卷调查,儿童用品,儿童家具,,"[窒息,挤压伤,过敏反应]",2,人身安全,"[物理危害,化学危害]","[机械危害,无机毒物危害]","[形状和表面性能危害,其他无机毒物危害，无机氰化物危害]",未知,未知,未知,未知,未知,太小,未知,未知,未知,未知,未知,未知,未知,未知,有,未知,空,空,空,空,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,有,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知
9119,,拼插块太小，供3岁以下儿童玩耍会导致窒息危险,中国,118.213.83.6(青海-西宁),儿童玩具,20,拼插块太小，供3岁以下儿童玩耍会导致窒息危险,问卷调查,儿童用品,儿童家具,,"[窒息,挤压伤,过敏反应]",2,人身安全,"[物理危害,化学危害]","[机械危害,无机毒物危害]","[形状和表面性能危害,其他无机毒物危害，无机氰化物危害]",未知,未知,未知,未知,未知,太小,未知,未知,未知,未知,未知,未知,未知,未知,有,未知,空,空,空,空,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,有,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知
9120,,拼插块太小，供3岁以下儿童玩耍会导致窒息危险,中国,110.166.192.6(青海-海西),儿童玩具,5,拼插块太小，供3岁以下儿童玩耍会导致窒息危险,问卷调查,儿童用品,儿童家具,,"[窒息,挤压伤,过敏反应]",2,人身安全,"[物理危害,化学危害]","[机械危害,无机毒物危害]","[形状和表面性能危害,其他无机毒物危害，无机氰化物危害]",未知,未知,未知,未知,未知,太小,未知,未知,未知,未知,未知,未知,未知,未知,有,未知,空,空,空,空,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,有,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知
9121,,拼插块太小，供3岁以下儿童玩耍会导致窒息危险,中国,223.104.147.211(江苏-淮安),儿童玩具,20,拼插块太小，供3岁以下儿童玩耍会导致窒息危险,问卷调查,儿童用品,儿童家具,,"[窒息,挤压伤,过敏反应]",2,人身安全,"[物理危害,化学危害]","[机械危害,无机毒物危害]","[形状和表面性能危害,其他无机毒物危害，无机氰化物危害]",未知,未知,未知,未知,未知,太小,未知,未知,未知,未知,未知,未知,未知,未知,有,未知,空,空,空,空,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,有,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知
